year,family_ID,person_num,race,hispanic,educ,sex,employment_status,age,income,state,state_abb
2021,167729,2,white,0,2,2,0,15,0,California,CA
2021,167729,3,white,0,2,1,0,13,,California,CA
2021,167801,1,native,1,7,2,1,34,8300,California,CA
2021,167801,2,native,1,7,1,1,32,140000,California,CA
2021,167801,3,native,1,1,2,0,7,,California,
2021,167801,4,native,1,0,2,0,4,,California,CA
2021,167801,5,native,1,2,2,0,13,,California,CA
2021,167820,1,white,0,11,2,3,69,122500,California,CA
2021,167820,2,white,0,11,1,1,67,82300,California,CA
2021,167853,1,other,1,6,2,1,27,21000,California,CA
2021,167853,2,other,1,6,1,2,29,16000,California,CA
2021,167853,3,other,1,0,2,0,5,,California,CA
2021,167853,4,other,1,0,1,0,0,,California,CA
2021,167948,1,white,0,11,1,1,49,275000,California,CA
2021,167948,2,white,0,10,2,1,47,90000,California,
2021,167948,3,white,0,1,2,0,8,,California,CA
2021,167948,4,white,0,1,1,0,6,,California,CA
2021,168158,1,white,0,10,1,3,69,20360,California,CA
2021,168291,1,other,4,6,1,1,62,21900,California,CA
2021,168291,2,other,1,2,2,3,53,0,California,CA
2021,168291,3,other,4,8,2,1,30,35000,California,CA
2021,168291,4,other,4,2,1,3,65,12500,California,CA
2021,168291,5,other,4,0,2,1,62,62000,California,CA
2021,168291,6,other,4,11,1,1,31,28000,California,CA
2021,168435,1,other,1,6,1,1,45,50900,California,CA
2021,168435,2,other,1,6,2,1,43,7200,California,CA
2021,168435,3,other,1,10,1,3,20,3500,California,CA
2021,168435,4,other,1,5,1,3,16,0,California,CA
2021,168435,5,other,1,1,1,0,10,,California,CA
2021,168473,1,white,1,6,2,1,34,30000,California,CA
2021,168473,2,other,1,6,1,1,37,42900,California,CA
2021,168473,3,white,1,2,1,0,12,,California,CA
2021,168473,4,white,1,1,1,0,9,,California,CA
2021,168473,5,white,1,0,2,0,2,,California,CA
2021,168496,1,white,0,8,2,1,63,43600,California,CA
2021,168496,2,white,0,7,1,2,61,52000,California,CA
2021,168496,3,white,0,5,1,3,17,0,California,
2021,168496,4,white,0,6,2,3,82,24000,California,
2021,168547,1,other,1,10,2,3,45,10,California,CA
2021,168547,2,other,0,11,1,1,44,120000,California,CA
2021,168547,3,other,0,2,2,0,12,,California,
2021,168547,4,other,0,1,1,0,10,,California,
2021,168547,5,other,0,0,1,0,0,,California,CA
2021,168547,6,other,1,6,2,1,39,6700,California,CA
2021,168564,1,other,1,2,1,1,34,25000,California,CA
2021,168564,2,other,1,2,2,3,37,0,California,CA
2021,168564,3,other,1,1,1,0,8,,California,CA
2021,168564,4,other,1,0,2,0,2,,California,CA
2021,168636,1,white,0,7,2,3,63,11500,California,CA
2021,168883,1,white,0,6,1,3,77,36700,California,CA
2021,168883,2,white,0,6,2,3,73,10800,California,CA
2021,168909,1,other,1,2,2,1,46,1900,California,CA
2021,168909,2,other,1,2,1,2,51,64000,California,CA
2021,168909,3,other,1,7,2,1,23,10000,California,CA
2021,168909,4,other,1,6,1,1,19,10300,California,CA
2021,169168,1,native,1,0,2,1,40,59000,California,CA
2021,169168,2,native,1,6,1,1,33,30000,California,CA
2021,169168,3,native,1,2,1,0,12,,California,CA
2021,169168,4,native,1,1,1,0,8,,California,CA
2021,169168,5,native,1,1,2,0,6,,California,CA
2021,169291,1,other,1,2,1,3,73,18200,California,
2021,169310,1,other,4,6,1,3,64,20400,California,CA
2021,169310,2,other,1,5,1,1,39,30000,California,CA
2021,169432,1,white,0,8,2,3,66,31000,California,CA
2021,169432,2,white,0,6,1,3,69,11400,California,CA
2021,169432,3,white,0,11,2,1,64,30000,California,CA
2021,169763,1,white,0,6,1,1,34,50000,California,CA
2021,169763,2,white,0,10,2,1,29,52000,California,CA
2021,169763,3,white,0,1,2,0,11,,California,CA
2021,169763,4,white,0,0,2,0,3,,California,CA
2021,169763,5,white,0,1,2,0,9,,California,CA
2021,169763,6,white,0,1,1,0,7,,California,CA
2021,169920,1,white,0,8,2,3,46,71160,California,CA
2021,169920,2,white,0,4,1,3,16,0,California,
2021,169920,3,white,0,2,2,0,13,,California,CA
2021,169920,4,white,0,8,1,3,81,2300,California,CA
2021,170392,1,white,0,10,1,1,62,199000,California,CA
2021,170392,2,white,0,6,1,3,19,8300,California,CA
2021,170531,1,asian,0,7,1,3,68,50000,California,CA
2021,170531,2,other,1,7,2,3,88,19200,California,CA
2021,170938,1,asian,0,11,1,1,39,245400,California,CA
2021,170938,2,asian,0,11,2,1,38,140000,California,CA
2021,171076,1,white,0,6,2,1,21,25000,California,CA
2021,171076,2,white,0,8,1,1,20,12000,California,
2021,171337,1,asian,0,11,1,1,38,300000,California,CA
2021,171337,2,asian,0,11,2,1,35,100000,California,CA
2021,171337,3,asian,0,0,2,0,2,,California,CA
2021,171545,1,white,0,10,2,1,25,85000,California,CA
2021,171545,2,asian,0,11,1,1,28,100000,California,CA
2021,171743,1,other,1,7,1,1,55,85000,California,CA
2021,171743,2,other,1,0,2,3,49,0,California,CA
2021,171743,3,other,1,10,1,1,27,18600,California,
2021,171743,4,other,1,8,2,1,25,5900,California,CA
2021,171743,5,other,1,8,1,1,23,28000,California,CA
2021,171874,1,other,0,10,2,1,52,73000,California,CA
2021,171874,2,white,0,6,1,2,53,10000,California,
2021,171874,3,other,0,6,1,2,57,3600,California,CA
2021,171923,1,white,0,6,1,1,59,34600,California,CA
2021,171923,2,asian,0,6,1,1,53,13500,California,CA
2021,172092,1,white,0,10,1,1,66,98000,California,CA
2021,172127,1,black,0,6,1,1,27,60000,California,CA
2021,172127,2,black,4,6,2,3,30,1800,California,CA
2021,172127,3,black,4,2,2,0,12,,California,CA
2021,172138,1,white,0,11,2,1,53,85000,California,CA
2021,172138,2,white,0,11,1,1,50,250000,California,CA
2021,172138,3,white,0,10,2,1,22,22000,California,CA
2021,172138,4,white,0,7,2,3,19,60,California,CA
2021,172187,1,other,3,7,2,3,61,30000,California,CA
2021,172187,2,other,1,6,1,3,68,34900,California,CA
2021,172187,3,white,0,6,1,2,33,0,California,CA
2021,172187,4,other,4,6,2,1,26,57000,California,CA
2021,172267,1,other,4,10,2,2,41,24000,California,CA
2021,172267,2,other,4,6,2,1,22,5600,California,CA
2021,172267,3,other,4,2,1,1,64,56000,California,CA
2021,172267,4,other,4,2,2,3,61,0,California,CA
2021,172339,1,white,0,10,2,3,85,145400,California,CA
2021,172751,1,asian,0,6,1,1,51,62000,California,CA
2021,172751,2,asian,0,6,2,3,45,0,California,CA
2021,172751,3,asian,0,6,2,1,33,8000,California,CA
2021,172751,4,asian,0,10,1,1,29,75000,California,CA
2021,172751,5,asian,0,6,2,1,27,4300,California,CA
2021,172751,6,asian,0,11,2,1,26,36000,California,CA
2021,172751,7,asian,0,7,1,3,26,8200,California,CA
2021,172751,8,asian,0,6,2,3,19,0,California,
2021,172751,9,asian,0,3,1,3,16,0,California,CA
2021,172751,10,asian,0,3,2,0,14,,California,CA
2021,172751,11,asian,0,1,1,0,6,,California,CA
2021,172751,12,other,0,0,2,0,4,,California,CA
2021,172751,13,asian,0,0,1,0,2,,California,CA
2021,172751,14,asian,0,0,2,0,1,,California,CA
2021,172751,15,asian,0,11,1,1,29,30900,California,CA
2021,172806,1,white,0,7,2,1,37,110000,California,CA
2021,172806,2,white,0,6,1,1,45,145500,California,CA
2021,172806,3,white,0,0,1,0,0,,California,CA
2021,173010,1,white,0,7,2,3,64,0,California,CA
2021,173010,2,white,0,7,1,3,77,69900,California,
2021,173295,1,asian,0,0,1,1,50,50030,California,CA
2021,173295,2,asian,0,6,1,3,20,0,California,
2021,173324,1,white,0,10,1,1,37,118000,California,
2021,173324,2,white,0,10,2,3,37,0,California,CA
2021,173324,3,white,0,0,1,0,4,,California,
2021,173324,4,white,0,0,1,0,2,,California,CA
2021,173343,1,other,4,3,1,1,60,40000,California,CA
2021,173343,2,other,4,2,1,3,77,8400,California,CA
2021,173343,3,other,4,1,2,3,75,8400,California,CA
2021,173431,1,white,0,10,1,1,33,90100,California,CA
2021,173431,2,white,0,7,1,2,56,15600,California,CA
2021,173521,1,asian,0,10,2,1,43,77000,California,
2021,173521,2,asian,0,7,1,1,44,65000,California,CA
2021,173521,3,asian,0,2,1,0,13,,California,CA
2021,173521,4,asian,0,0,2,0,5,,California,CA
2021,173521,5,asian,0,10,1,3,68,5100,California,CA
2021,173521,6,asian,0,10,2,3,68,5800,California,CA
2021,173573,1,other,4,0,1,1,29,32500,California,CA
2021,173573,2,other,4,6,1,1,30,10000,California,CA
2021,173573,3,other,4,6,2,3,44,1800,California,
2021,173699,1,white,0,11,1,3,75,7000,California,CA
2021,173699,2,asian,0,10,2,3,68,62000,California,CA
2021,173981,1,other,4,8,2,1,39,167000,California,CA
2021,173981,2,other,1,7,1,1,42,135000,California,CA
2021,173981,3,other,4,7,1,3,18,0,California,
2021,173981,4,other,4,2,2,0,12,,California,CA
2021,174001,1,other,1,2,2,1,42,5800,California,CA
2021,174001,2,other,1,6,1,1,45,19000,California,CA
2021,174001,3,other,1,8,1,1,20,4000,California,CA
2021,174001,4,other,1,4,2,3,16,0,California,CA
2021,174001,5,other,1,2,2,0,12,,California,CA
2021,174001,6,other,1,1,2,0,8,,California,CA
2021,174001,7,other,1,1,2,0,6,,California,CA
2021,174001,8,other,1,0,2,0,2,,California,CA
2021,174071,1,other,0,10,1,2,61,22600,California,CA
2021,174071,2,white,0,7,2,1,61,50000,California,CA
2021,174152,1,white,1,2,1,1,45,55000,California,CA
2021,174152,2,white,1,0,2,1,42,37000,California,CA
2021,174152,3,white,1,7,1,1,20,1400,California,CA
2021,174152,4,white,1,4,2,0,15,0,California,CA
2021,174152,5,white,1,1,2,0,7,,California,
2021,174152,6,white,1,0,2,0,4,,California,CA
2021,174152,7,white,1,6,1,1,21,30000,California,CA
2021,174164,1,asian,0,6,1,1,32,48700,California,
2021,174164,2,asian,0,6,2,1,32,51000,California,CA
2021,174164,3,other,0,1,1,0,8,,California,CA
2021,174192,1,other,1,4,1,1,56,55000,California,CA
2021,174192,2,other,1,3,2,1,53,16000,California,CA
2021,174192,3,other,1,7,2,3,19,0,California,CA
2021,174192,4,other,1,4,2,3,16,0,California,CA
2021,174404,1,white,4,7,2,3,59,0,California,CA
2021,174404,2,white,4,11,1,1,59,92000,California,CA
2021,174404,3,white,4,5,1,3,17,0,California,CA
2021,174648,1,other,1,10,2,1,41,14500,California,CA
2021,174648,2,other,1,7,1,1,43,65000,California,CA
2021,174648,3,other,1,2,2,0,12,,California,
2021,174648,4,other,1,6,1,3,65,12000,California,CA
2021,174648,5,other,1,8,2,3,62,39000,California,CA
2021,174677,1,white,0,6,1,1,39,50000,California,CA
2021,174677,2,white,0,10,2,1,36,105000,California,CA
2021,174677,3,white,0,1,1,0,11,,California,CA
2021,174677,4,white,0,1,2,0,6,,California,CA
2021,174677,5,white,0,1,1,0,4,,California,CA
2021,175153,1,white,0,8,1,3,73,67800,California,CA
2021,175382,1,other,0,6,2,3,42,0,California,CA
2021,175382,2,other,0,1,1,0,10,,California,CA
2021,175382,3,other,0,0,1,0,6,,California,CA
2021,175382,4,other,0,0,1,0,4,,California,CA
2021,175382,5,other,0,7,2,3,21,4800,California,CA
2021,175382,6,other,0,2,1,3,18,24100,California,CA
2021,175542,1,asian,0,11,2,1,47,75000,California,CA
2021,175542,2,asian,0,11,1,3,51,79500,California,CA
2021,175542,3,asian,0,10,2,1,22,80000,California,CA
2021,175542,4,asian,0,6,1,1,19,11300,California,CA
2021,176169,1,white,0,10,1,1,46,124500,California,CA
2021,176386,1,white,0,6,2,3,76,38900,California,
2021,176386,2,white,0,10,2,1,50,56000,California,CA
2021,176386,3,other,0,10,1,2,25,16000,California,CA
2021,176585,1,white,0,10,2,3,40,0,California,CA
2021,176585,2,white,0,11,1,1,41,627000,California,CA
2021,176585,3,white,0,3,1,0,14,,California,CA
2021,176585,4,white,0,2,2,0,12,,California,CA
2021,176585,5,white,0,1,1,0,11,,California,CA
2021,176585,6,white,0,1,2,0,8,,California,CA
2021,176696,1,asian,0,11,1,1,46,200500,California,CA
2021,176696,2,asian,0,11,2,3,42,500,California,CA
2021,176696,3,asian,0,2,2,0,12,,California,CA
2021,176696,4,asian,0,1,1,0,5,,California,CA
2021,176766,1,asian,0,6,1,1,39,49000,California,CA
2021,176766,2,asian,0,11,2,1,30,18000,California,CA
2021,176766,3,asian,0,0,1,0,2,,California,CA
2021,176766,4,asian,0,5,2,3,19,0,California,CA
2021,176766,5,asian,0,4,1,3,16,0,California,CA
2021,176794,1,white,0,11,1,1,56,120000,California,CA
2021,176794,2,asian,0,10,2,3,62,30000,California,CA
2021,176997,1,white,0,11,1,3,81,74100,California,CA
2021,176997,2,white,0,10,2,3,73,74000,California,CA
2021,177086,1,white,0,8,1,1,67,123000,California,CA
2021,177086,2,white,0,7,2,1,59,55000,California,CA
2021,177484,1,white,0,6,2,1,58,43200,California,CA
2021,177484,2,other,1,7,1,1,53,78000,California,CA
2021,177484,3,other,1,3,2,0,14,,California,CA
2021,177649,1,white,1,11,1,1,41,65000,California,CA
2021,177649,2,white,1,6,2,1,48,30000,California,CA
2021,177649,3,white,1,2,1,0,12,,California,CA
2021,177649,4,white,1,1,1,0,9,,California,CA
2021,177649,5,white,1,1,1,0,6,,California,CA
2021,177746,1,white,4,6,2,1,25,98000,California,CA
2021,177746,2,other,1,6,2,1,25,51400,California,CA
2021,177779,1,white,0,6,1,3,28,0,California,CA
2021,177779,2,other,3,6,1,2,28,37000,California,CA
2021,177779,3,other,2,7,1,1,21,70000,California,
2021,177779,4,other,0,6,2,1,19,400,California,CA
2021,178011,1,white,0,5,1,3,16,0,California,CA
2021,178011,2,white,0,6,1,1,53,30000,California,CA
2021,178187,1,other,0,10,2,1,47,300000,California,CA
2021,178187,2,white,0,10,1,1,52,11000,California,CA
2021,178224,1,white,0,10,1,1,59,900000,California,CA
2021,178224,2,white,0,10,2,3,59,0,California,CA
2021,178224,3,white,0,10,1,1,30,40000,California,CA
2021,178224,4,white,0,10,2,1,30,30000,California,CA
2021,178371,1,other,1,3,1,1,51,115000,California,CA
2021,178371,2,other,1,6,2,3,47,0,California,CA
2021,178371,3,other,1,7,1,3,20,10000,California,CA
2021,178371,4,other,1,1,1,0,9,,California,CA
2021,178371,5,other,1,0,2,3,80,0,California,CA
2021,178638,1,black,0,0,2,1,41,40000,California,CA
2021,178638,2,black,0,8,2,3,20,0,California,CA
2021,178638,3,black,0,2,1,0,14,,California,CA
2021,178638,4,black,0,1,1,0,7,,California,CA
2021,178695,1,other,1,7,2,3,66,12000,California,CA
2021,178695,2,other,1,6,1,2,68,0,California,CA
2021,178695,3,other,1,8,2,1,43,90000,California,CA
2021,178695,4,other,1,10,1,1,42,82500,California,CA
2021,178695,5,other,1,7,2,1,23,12900,California,CA
2021,178695,6,other,1,7,1,1,23,13000,California,CA
2021,178695,7,other,1,7,1,3,18,0,California,CA
2021,178695,8,other,1,0,2,0,0,,California,CA
2021,178695,9,other,1,0,1,0,0,,California,CA
2021,178695,10,other,1,0,1,1,44,30000,California,
2021,178695,11,other,1,3,2,3,67,14400,California,CA
2021,178695,12,other,1,6,2,1,58,4200,California,CA
2021,178805,1,other,1,6,1,1,36,142400,California,CA
2021,178805,2,other,1,0,2,3,35,5000,California,CA
2021,178805,3,other,1,1,2,0,10,,California,CA
2021,178805,4,other,1,1,1,1,57,32000,California,CA
2021,178805,5,other,1,6,2,3,55,10000,California,CA
2021,178897,1,white,0,7,2,3,20,0,California,CA
2021,178897,2,other,4,7,2,1,21,10400,California,CA
2021,178897,3,white,0,7,2,3,20,16900,California,CA
2021,178897,4,white,0,7,2,3,20,90,California,
2021,179276,1,other,4,6,2,1,52,37000,California,CA
2021,179276,2,other,4,5,1,3,32,5300,California,CA
2021,179276,3,other,4,4,2,2,16,5000,California,CA
2021,179526,1,white,0,10,2,1,28,70000,California,CA
2021,179526,2,white,0,10,1,1,31,50000,California,CA
2021,179562,1,white,0,7,1,2,53,4000,California,CA
2021,179562,2,white,0,7,2,1,45,44000,California,CA
2021,179562,3,white,0,3,2,3,16,0,California,
2021,179816,1,other,1,6,2,1,68,30000,California,CA
2021,179816,2,other,1,6,1,3,35,0,California,CA
2021,179833,1,asian,0,7,1,3,65,30000,California,CA
2021,179833,2,asian,0,10,2,1,63,150000,California,CA
2021,179833,3,asian,0,11,1,1,32,75000,California,CA
2021,179833,4,asian,0,7,2,1,68,50000,California,CA
2021,179836,1,other,0,6,1,1,39,48600,California,CA
2021,179836,2,other,0,6,2,1,37,9900,California,CA
2021,179836,3,other,0,2,1,0,15,0,California,CA
2021,179836,4,other,0,2,2,0,14,,California,CA
2021,179836,5,other,0,2,2,0,13,,California,CA
2021,179836,6,other,0,1,1,0,6,,California,CA
2021,180223,1,asian,0,6,1,1,65,87000,California,CA
2021,180223,2,asian,0,8,2,1,60,62000,California,CA
2021,180223,3,asian,0,7,1,3,24,0,California,CA
2021,180223,4,asian,0,6,2,1,52,62000,California,CA
2021,180223,5,asian,0,2,2,0,13,,California,CA
2021,180234,1,black,0,7,2,1,60,45500,California,CA
2021,180234,2,black,0,10,2,1,36,17200,California,CA
2021,180234,3,black,0,6,1,3,34,8200,California,CA
2021,180384,1,white,0,11,1,1,52,25000,California,CA
2021,180384,2,asian,0,10,2,2,42,15000,California,CA
2021,180384,3,asian,0,0,2,0,4,,California,CA
2021,180384,4,asian,0,10,2,1,43,14000,California,CA
2021,180421,1,asian,0,1,2,3,74,9600,California,CA
2021,180421,2,asian,0,7,1,1,57,55800,California,CA
2021,180456,1,white,0,10,2,3,37,0,California,CA
2021,180456,2,white,0,10,1,1,36,18000,California,
2021,180456,3,white,0,1,1,0,4,,California,CA
2021,180456,4,white,0,0,1,0,1,,California,CA
2021,180547,1,white,0,6,2,1,19,10000,California,CA
2021,180583,1,other,1,7,2,1,41,41000,California,CA
2021,180583,2,other,1,6,1,1,51,32000,California,CA
2021,180583,3,other,1,6,1,1,20,30000,California,CA
2021,180583,4,other,1,3,1,0,15,9800,California,CA
2021,180583,5,other,1,0,1,0,1,,California,CA
2021,180583,6,other,1,6,2,3,21,14000,California,CA
2021,180626,1,other,1,10,2,1,33,70000,California,CA
2021,180626,2,other,1,6,1,1,35,130000,California,CA
2021,180626,3,other,1,7,2,3,18,0,California,CA
2021,180626,4,other,1,1,2,0,9,,California,CA
2021,180626,5,other,1,1,2,0,6,,California,CA
2021,180626,6,other,1,0,2,0,4,,California,
2021,180695,1,other,1,8,2,3,37,0,California,CA
2021,180695,2,other,1,1,1,0,8,,California,CA
2021,180695,3,other,1,0,2,0,3,,California,CA
2021,180764,1,white,0,6,1,1,59,40200,California,CA
2021,180764,2,white,0,6,2,1,46,11800,California,CA
2021,180764,3,white,0,6,1,1,23,29900,California,CA
2021,180764,4,white,0,8,2,1,22,7600,California,CA
2021,180764,5,white,0,5,1,3,16,0,California,CA
2021,180837,1,other,1,6,1,1,32,58000,California,CA
2021,180837,2,other,0,8,2,1,45,90000,California,CA
2021,180837,3,other,1,2,2,0,12,,California,CA
2021,180837,4,other,1,1,1,0,8,,California,
2021,180837,5,other,1,0,1,0,4,,California,CA
2021,181064,1,other,1,10,2,1,39,62000,California,CA
2021,181064,2,other,1,10,1,1,33,20000,California,CA
2021,181341,1,white,0,7,2,3,80,18000,California,CA
2021,181341,2,white,0,7,1,3,63,13000,California,CA
2021,181429,1,asian,0,8,2,1,35,25000,California,CA
2021,181429,2,asian,0,6,1,1,46,22000,California,CA
2021,181429,3,asian,0,6,1,3,24,0,California,CA
2021,181429,4,asian,0,6,2,1,23,10000,California,CA
2021,181429,5,asian,0,6,1,1,21,8000,California,CA
2021,181429,6,asian,0,6,2,3,19,0,California,CA
2021,181429,7,asian,0,6,2,3,19,0,California,CA
2021,181429,8,asian,0,1,1,0,10,,California,CA
2021,181809,1,white,0,7,2,3,43,96000,California,CA
2021,181809,2,white,0,6,1,1,46,60800,California,CA
2021,181809,3,white,0,1,2,0,11,,California,CA
2021,181990,1,white,0,6,2,3,76,33500,California,CA
2021,181990,2,white,0,6,1,3,90,31800,California,CA
2021,182127,1,other,1,6,2,1,22,13700,California,CA
2021,182127,2,other,1,1,2,1,75,12000,California,CA
2021,182162,1,asian,0,10,1,1,37,75000,California,CA
2021,182162,2,other,0,7,1,1,32,30000,California,CA
2021,182221,1,other,1,8,1,2,38,25000,California,CA
2021,182221,2,other,1,11,2,1,38,110000,California,CA
2021,182221,3,other,1,0,2,0,3,,California,CA
2021,182221,4,other,1,0,2,0,1,,California,
2021,182518,1,asian,0,6,1,1,39,17500,California,CA
2021,182518,2,asian,0,6,2,1,43,18600,California,CA
2021,182518,3,asian,0,6,1,1,17,3600,California,CA
2021,182518,4,asian,0,2,1,0,12,,California,
2021,182626,1,white,0,11,1,1,58,96000,California,CA
2021,182626,2,white,0,10,2,1,58,200000,California,CA
2021,182626,3,white,0,7,2,3,21,0,California,CA
2021,182707,1,white,0,7,2,3,32,6000,California,CA
2021,182707,2,other,1,3,1,1,37,20000,California,CA
2021,182707,3,other,1,2,2,0,13,,California,CA
2021,182707,4,other,1,2,2,0,12,,California,CA
2021,182707,5,white,0,1,1,0,6,,California,CA
2021,182707,6,white,0,1,1,0,4,,California,
2021,182812,1,black,0,8,2,3,72,11700,California,CA
2021,182812,2,asian,0,0,2,0,0,,California,CA
2021,182977,1,white,0,11,1,1,49,175330,California,CA
2021,182977,2,white,0,10,2,3,43,0,California,CA
2021,182977,3,white,0,1,1,0,6,,California,CA
2021,182977,4,white,0,0,1,0,5,,California,CA
2021,182977,5,white,0,0,2,0,2,,California,CA
2021,183220,1,other,4,3,1,1,53,75000,California,CA
2021,183220,2,other,4,3,2,1,40,33000,California,CA
2021,183220,3,other,4,6,1,1,21,14000,California,CA
2021,183220,4,other,4,6,1,2,19,0,California,CA
2021,183220,5,other,4,6,1,2,19,0,California,CA
2021,183248,1,other,0,8,2,1,36,51900,California,CA
2021,183248,2,black,0,8,1,1,35,44200,California,CA
2021,183248,3,black,0,2,1,0,14,,California,CA
2021,183248,4,black,0,1,1,0,7,,California,CA
2021,183248,5,black,0,1,1,0,5,,California,CA
