year,family_ID,sex_person1,sex_person2,sex_person3,sex_person4,race_person1,race_person2,race_person3,race_person4,income_person1,income_person2,income_person3,income_person4
2021,644383,1,2,1,2,white,white,white,white,120000,55000,0,
2021,644417,2,1,2,2,white,other,white,other,5500,69900,,
2021,644530,1,2,1,,white,white,white,,60000,10000,45000,
2021,644614,1,2,1,1,asian,asian,asian,asian,50000,35000,40000,48400
2021,644679,1,2,2,,white,white,white,,120000,0,,
2021,644796,2,1,1,,asian,other,other,,0,67700,24200,
2021,644854,2,1,1,2,black,black,black,black,23700,63000,45000,6000
2021,644884,1,2,1,,other,other,other,,125000,1e+05,,
2021,644981,2,1,2,1,white,white,white,white,110000,90000,,
2021,644987,2,1,,,white,white,,,44600,55300,,
2021,645340,1,2,2,,black,asian,asian,,90000,0,60000,
2021,645362,2,1,2,,white,other,other,,60000,6000,,
2021,645667,1,2,2,1,white,white,white,white,170000,84000,20000,80000
2021,645925,2,1,1,1,black,black,black,black,10000,0,,
2021,645943,2,1,,,white,white,,,90000,30900,,
2021,645985,1,2,1,1,white,white,white,white,58100,210000,,
2021,646477,2,1,1,2,white,white,white,white,0,8000,,
2021,646501,2,1,,,white,white,,,297000,130000,,
2021,646653,2,,,,asian,,,,70000,,,
2021,646728,2,1,1,2,white,white,white,white,101000,49300,42000,9800
2021,646919,2,1,,,white,white,,,26200,30000,,
2021,646937,1,2,2,2,white,white,white,white,79000,55000,,
2021,647060,2,1,1,,white,asian,black,,49000,10000,,
2021,647098,1,2,1,,white,white,white,,95900,27600,,
2021,647421,2,1,2,1,asian,asian,asian,asian,13000,150000,,
2021,647738,1,2,2,1,white,white,white,white,105100,0,,
2021,647781,2,1,2,,white,white,white,,1e+05,130000,0,
2021,647970,1,2,,,white,white,,,67000,55000,,
2021,648156,1,2,,,asian,asian,,,40000,9000,,
2021,648172,1,2,2,1,black,black,black,black,72000,24000,,
2021,648529,2,1,2,,white,white,white,,55000,21400,,
2021,648722,1,2,1,2,white,white,white,white,21700,30100,,
2021,648943,2,1,,,white,white,,,29000,56000,,
2021,649069,1,2,1,1,other,other,other,other,15000,2400,,10000
2021,649431,2,1,1,1,white,other,other,other,500,628000,,
2021,649448,1,2,2,2,white,white,white,white,111300,165000,0,
2021,649580,2,2,1,,white,white,white,,12000,0,,
2021,649986,2,1,1,1,other,white,other,other,0,628000,280,
2021,650016,2,1,1,,white,white,white,,125000,49000,0,
2021,650044,2,1,1,2,white,white,white,white,85000,54600,28000,17000
2021,650092,1,2,2,2,white,white,other,other,150000,45000,,
2021,650312,1,2,2,1,white,white,other,other,70100,82020,,
2021,650448,1,2,1,2,white,white,white,white,102000,110000,,
2021,650490,2,,,,white,,,,172000,,,
2021,650673,1,2,,,white,white,,,56300,36600,,
2021,650715,2,2,2,2,white,white,other,black,125000,12000,0,0
2021,650817,1,2,2,2,white,white,white,white,112000,80040,,
2021,650929,2,1,1,,white,white,white,,49630,56610,,
2021,651026,2,1,2,2,asian,asian,asian,asian,138000,324000,5000,
2021,651141,1,2,,,white,white,,,53900,10500,,
2021,652303,2,,,,white,,,,1100,,,
2021,652418,1,,,,white,,,,18400,,,
2021,652980,2,,,,black,,,,870,,,
2021,653025,2,,,,white,,,,2400,,,
2021,653087,2,,,,white,,,,2600,,,
2021,653394,1,,,,black,,,,500,,,
2021,654350,2,,,,white,,,,0,,,
2021,654382,2,,,,white,,,,25100,,,
2021,654804,2,,,,white,,,,8400,,,
2021,655172,1,,,,black,,,,0,,,
2021,655389,2,,,,white,,,,5400,,,
2021,655508,2,1,2,,black,black,black,,54000,32000,1400,
2021,655756,2,1,1,2,white,white,white,white,90000,1800,12000,31750
2021,655788,2,1,,,white,white,,,1500,900,,
2021,656211,2,1,2,1,white,white,white,white,20000,65000,1500,
2021,656249,1,2,2,,white,white,white,,123200,45000,10600,
2021,656606,1,2,,,black,black,,,74600,50500,,
2021,656776,1,2,2,2,white,white,white,white,130000,8000,,
2021,657060,1,2,1,2,asian,asian,asian,asian,96000,0,,
2021,657558,2,1,,,white,white,,,0,32000,,
2021,657635,1,2,2,1,black,black,white,black,31000,24900,0,0
2021,658045,2,,,,white,,,,8600,,,
2021,658324,1,2,1,,white,white,white,,44100,41000,15800,
2021,658658,1,2,2,2,white,white,white,white,32000,32000,4700,0
2021,658703,2,1,1,,white,white,other,,19500,0,0,
2021,658961,1,2,2,2,white,white,white,white,51000,70000,0,
2021,659159,2,1,,,white,other,,,4000,14400,,
2021,659270,1,2,2,1,white,white,white,white,165000,55000,38400,120
2021,659297,1,2,2,,white,white,white,,35000,,,
2021,659335,2,1,,,white,white,,,16400,38400,,
2021,659384,1,2,1,,other,other,other,,39100,6000,0,
2021,659696,2,1,2,2,white,white,white,white,133000,140000,500,300
2021,659839,1,2,1,2,white,other,other,other,99000,32100,0,
2021,659856,1,2,1,,white,white,white,,45000,96000,9000,
2021,659925,2,1,2,,white,white,white,,47700,30000,6000,
2021,660024,2,1,,,white,white,,,78000,8700,,
2021,660117,2,1,2,2,white,white,white,white,36000,63000,,
2021,660214,1,2,,,white,white,,,38000,12700,,
2021,660267,1,2,1,1,white,white,white,white,57000,55000,10800,41600
2021,660748,1,2,,,white,white,,,88900,75500,,
2021,660809,1,2,,,white,white,,,53300,11500,,
2021,660929,2,1,2,2,white,white,white,white,40000,55000,,
2021,661345,1,2,,,white,white,,,62000,2800,,
2021,661405,1,2,2,2,white,white,white,white,6300,0,,
2021,661560,2,,,,white,,,,17800,,,
2021,661592,1,2,2,1,white,white,white,white,120000,3600,,
2021,661651,2,1,,,white,white,,,1600,8000,,
2021,661661,2,,,,black,,,,65000,,,
2021,661665,1,2,1,2,white,white,white,white,80000,0,25200,1400
2021,661679,1,2,1,,white,white,white,,89400,18000,34500,
2021,661746,1,2,,,white,white,,,55000,27500,,
2021,662402,1,2,,,white,white,,,41300,75500,,
2021,662440,2,2,2,,white,white,white,,12600,37000,,
2021,662537,2,2,,,white,white,,,3100,26000,,
2021,662598,2,1,,,white,white,,,40000,25000,,
2021,662801,1,2,1,,white,white,white,,31300,22500,36200,
2021,662815,2,1,2,,other,other,other,,9000,,,
2021,662901,1,2,2,1,white,white,white,white,40000,0,11000,40000
2021,662958,2,1,2,2,white,white,white,white,426000,165020,,
2021,663047,1,2,,,white,white,,,81000,45000,,
2021,663054,1,2,,,white,white,,,17400,10400,,
2021,663195,2,1,,,other,other,,,26000,5000,,
2021,663398,1,2,2,2,white,white,white,white,51900,20000,,
2021,663463,2,2,1,,white,white,white,,10000,17400,,
2021,663614,2,2,,,other,other,,,9600,8400,,
2021,663671,2,1,1,,white,white,white,,50000,52000,15000,
2021,663816,1,2,,,white,white,,,60000,31700,,
2021,664032,1,1,1,,white,white,white,,51000,1200,5600,
2021,664113,1,2,2,2,white,white,white,white,72000,53800,,
2021,664164,2,,,,white,,,,57100,,,
2021,664172,1,2,1,1,white,white,black,black,40900,0,18000,
2021,664242,1,1,,,white,white,,,426000,,,
2021,664290,2,,,,white,,,,38700,,,
2021,664546,1,2,2,1,white,asian,white,white,79000,2800,,
2021,664661,2,1,,,white,white,,,590,38500,,
2021,664703,2,1,1,2,white,white,white,white,25000,30000,3800,0
2021,664727,1,1,,,white,white,,,11900,31100,,
2021,664729,1,,,,white,,,,131000,,,
2021,664759,1,2,,,white,white,,,60740,19900,,
2021,664916,2,,,,white,,,,33000,,,
2021,665122,2,1,2,1,white,white,white,white,63800,20000,0,54200
2021,665737,1,2,2,2,asian,black,asian,asian,91000,0,,
2021,666044,1,,,,white,,,,5000,,,
2021,666086,2,1,1,1,white,white,white,white,5000,50000,,
2021,666116,1,2,1,2,black,black,black,black,58200,49000,18000,16000
2021,666135,1,1,2,,white,white,other,,13400,31400,17500,
2021,666310,1,2,,,white,white,,,37000,8000,,
2021,666629,2,2,1,,other,white,white,,51000,8000,2000,
2021,666643,1,,,,other,,,,11900,,,
2021,667372,1,2,2,,white,white,white,,54000,41000,1320,
2021,667414,2,1,,,other,other,,,13500,11000,,
2021,667484,2,1,2,2,white,white,white,white,8000,55000,24000,24000
2021,667537,1,2,2,,white,white,white,,44000,7000,13000,
2021,667631,1,2,1,1,other,white,white,white,443000,111000,150000,22500
2021,667815,1,2,,,other,white,,,48500,47900,,
2021,667855,2,1,2,2,white,white,white,white,77000,120000,,
2021,667965,2,,,,white,,,,18000,,,
2021,668174,1,2,2,1,white,white,white,white,38400,0,91600,0
2021,668305,2,1,1,2,white,white,white,white,26000,33400,,
2021,668314,2,2,,,white,white,,,33000,17200,,
2021,668467,2,1,1,2,white,white,white,white,85100,43700,0,
2021,668479,2,2,1,1,white,white,white,white,238800,0,,
2021,668570,1,2,1,2,other,black,black,black,40600,0,,
2021,668611,2,,,,white,,,,10800,,,
2021,668643,2,1,,,white,white,,,40500,46000,,
2021,668811,2,1,,,white,other,,,20000,,,
2021,668859,2,2,,,native,native,,,60000,67200,,
2021,669025,2,,,,black,,,,45000,,,
2021,669060,1,2,,,white,black,,,85100,20000,,
2021,669079,2,1,2,1,white,white,white,white,50000,50000,4000,0
2021,669088,2,1,2,2,white,white,white,white,10300,4000,0,
2021,669506,2,2,1,2,black,black,black,black,30000,,,
2021,669682,1,2,1,1,white,white,white,white,23200,2000,10000,2000
2021,669760,1,2,1,1,white,white,white,white,23000,15000,2500,1000
2021,669851,2,1,,,other,other,,,34300,18800,,
2021,669872,2,1,,,black,black,,,17000,12000,,
2021,670025,1,2,,,white,white,,,135200,11900,,
2021,670117,2,2,,,white,white,,,38000,9600,,
2021,670123,1,2,,,white,white,,,120000,80000,,
2021,670429,1,2,1,1,white,white,white,white,38800,20800,8400,800
2021,670511,2,1,1,1,white,white,white,black,21900,18000,12000,12000
2021,670599,1,2,2,,white,white,white,,675000,45000,0,
2021,670782,1,2,,,white,white,,,9200,17200,,
2021,670954,1,2,2,2,white,white,white,white,117000,38600,,
2021,671009,2,2,,,black,black,,,7500,65000,,
2021,671011,2,1,,,black,black,,,35500,6000,,
2021,671269,1,1,,,white,white,,,19000,45800,,
2021,671332,1,2,1,2,white,white,white,white,120000,9000,300,
2021,671607,2,2,,,white,white,,,28500,,,
2021,671728,2,,,,black,,,,60000,,,
2021,671793,2,1,1,1,white,white,white,white,100,50000,,
2021,671847,2,1,,,white,native,,,16400,21200,,
2021,672017,2,1,2,2,white,white,white,white,26000,55000,210,210
2021,672036,1,2,1,1,other,white,other,other,37400,0,,
2021,672041,1,2,1,2,asian,asian,asian,asian,215000,74000,,
2021,672289,2,2,1,,black,black,black,,75000,10000,17100,
2021,672451,1,,,,white,,,,32100,,,
2021,672512,1,,,,white,,,,55000,,,
2021,672583,1,,,,white,,,,428500,,,
2021,672602,1,2,2,,white,white,white,,43000,45200,,
2021,672880,2,1,1,2,white,white,white,white,37000,90000,,
2021,673004,2,1,,,white,white,,,3600,,,
2021,673024,1,2,,,white,white,,,15000,0,,
2021,673082,2,1,,,white,white,,,63000,77900,,
2021,673154,2,1,2,2,white,native,other,other,0,426000,0,
2021,673193,2,1,2,,other,other,other,,0,0,2500,
2021,673821,1,2,,,white,white,,,20200,9100,,
2021,673853,2,1,,,white,white,,,8000,28000,,
2021,674255,2,,,,white,,,,27900,,,
2021,674299,1,2,,,white,white,,,59000,77700,,
2021,674512,2,1,,,white,white,,,0,32000,,
2021,674597,2,1,,,white,white,,,846000,73800,,
2021,674633,1,2,1,1,white,white,white,white,0,35000,,
2021,674755,1,2,1,1,other,other,other,other,35000,0,,
2021,674844,1,2,1,,white,white,white,,0,,,
2021,675028,2,1,1,,white,white,white,,40000,40000,10000,
2021,675136,2,1,2,1,white,white,white,white,12800,132200,32500,17000
2021,675158,1,,,,white,,,,153500,,,
2021,675486,2,1,1,2,white,white,white,white,60000,81000,0,0
2021,675543,1,1,2,,other,other,other,,38800,,,
2021,675621,1,,,,white,,,,35000,,,
2021,675883,1,2,1,1,white,white,white,white,42000,98000,2600,
2021,675943,2,1,1,,white,white,white,,0,10800,18900,
2021,676017,1,2,1,,white,white,white,,73700,20400,34180,
2021,676116,1,2,,,white,white,,,49000,50200,,
2021,676239,1,,,,white,,,,73500,,,
2021,676646,2,,,,white,,,,20200,,,
2021,676746,1,2,,,white,white,,,132000,13600,,
2021,676768,1,2,,,white,white,,,48520,40000,,
2021,676983,2,1,,,white,white,,,31700,0,,
2021,677025,2,2,1,,black,black,black,,3400,9000,,
2021,677376,2,1,2,,white,white,white,,28600,75000,,
2021,677428,1,2,,,white,white,,,30000,,,
2021,677435,1,2,1,,white,white,white,,66600,65400,1100,
2021,677603,2,1,1,,white,white,white,,28800,20000,,
2021,677719,2,2,2,,white,white,white,,30000,32000,40910,
2021,678036,1,1,,,white,white,,,50800,16100,,
2021,678095,1,2,,,white,white,,,26100,64000,,
2021,678266,1,2,2,2,white,white,other,other,135000,0,15000,10000
2021,679528,1,,,,white,,,,121500,,,
2021,679690,2,1,1,1,white,white,white,white,40000,3000,300,
2021,679787,1,2,,,white,white,,,46350,8300,,
2021,680240,1,2,1,1,white,white,white,white,155000,43000,,
2021,680295,1,2,,,white,white,,,43000,10000,,
2021,680387,2,1,2,,white,white,white,,65000,140000,,
2021,680428,1,2,2,,white,white,white,,27100,70000,22360,
2021,680469,1,2,1,2,white,white,white,white,52000,15000,0,0
2021,680596,1,,,,asian,,,,80000,,,
2021,680658,2,1,1,2,white,white,white,white,16000,51000,,
2021,680827,2,1,2,2,white,white,white,white,50000,50000,10000,2000
2021,680891,1,,,,white,,,,68000,,,
2021,680932,2,1,1,,other,other,white,,46000,53000,13800,
2021,680979,1,2,1,1,white,white,white,white,2800,426050,0,
2021,681197,2,1,,,white,white,,,19000,18600,,
2021,681425,1,2,1,1,white,white,white,white,125000,12000,0,
2021,681434,2,1,,,white,white,,,46000,35000,,
2021,681498,2,2,2,1,white,white,white,white,37000,18000,20000,
2021,681593,1,2,2,1,white,white,white,white,650,0,,
2021,681633,1,,,,other,,,,1000,,,
2021,681921,1,2,1,1,white,white,white,white,65000,45000,0,
2021,682109,2,1,1,1,white,white,white,white,60000,50000,2000,0
2021,682179,1,2,1,2,white,white,white,white,45000,20000,,
2021,682208,2,2,,,white,white,,,0,0,,
2021,682238,2,,,,white,,,,28000,,,
2021,682271,1,2,,,white,white,,,2e+05,40200,,
2021,682481,1,2,2,2,white,white,white,white,110000,52000,2500,
2021,682665,2,1,2,2,white,white,white,white,79000,120000,,
2021,682851,2,1,,,white,other,,,8800,23300,,
2021,682968,2,1,2,,white,white,white,,13800,28000,6900,
2021,683132,2,1,,,white,white,,,4300,426000,,
2021,683287,2,1,2,1,white,white,white,white,6000,3500,12000,21000
2021,683381,2,1,1,2,white,white,white,white,11000,1500,0,9400
2021,683520,2,1,2,1,white,white,white,white,60000,60000,1200,
2021,683611,2,1,2,2,white,white,white,white,15000,178760,4500,20000
2021,683669,2,1,1,,white,white,white,,61000,53000,,
2021,683688,2,,,,white,,,,24700,,,
2021,683696,2,1,,,white,white,,,19700,41800,,
2021,683838,2,,,,white,,,,30000,,,
2021,684053,2,1,1,2,white,white,white,white,0,45000,0,
2021,684252,1,2,2,1,other,other,other,other,52000,17000,,
2021,684474,1,2,1,2,white,white,white,white,13000,0,40000,0
2021,684754,1,2,2,2,white,white,white,white,68900,31000,1500,0
2021,684852,2,,,,white,,,,9200,,,
2021,684945,2,1,1,,white,white,white,,0,46800,0,
2021,685028,1,2,1,2,white,white,white,white,38000,1e+05,4000,36000
2021,685149,1,2,1,1,white,white,white,white,47200,0,0,
2021,685163,2,,,,white,,,,20900,,,
2021,685847,2,2,,,black,black,,,18600,,,
2021,685848,2,1,1,,white,white,white,,44500,31000,24000,
2021,686109,2,1,1,,white,white,white,,1500,60000,0,
2021,686499,2,1,,,white,white,,,73800,27500,,
2021,686664,1,2,1,,white,white,white,,29250,42080,0,
2021,686708,2,2,1,2,white,other,other,other,23400,500,14000,0
2021,686711,1,2,1,2,other,other,other,other,31000,0,4000,
2021,686929,1,2,2,,white,white,white,,73000,23100,22000,
2021,686955,2,,,,white,,,,14000,,,
2021,687067,1,2,,,white,white,,,206000,6000,,
2021,687248,2,2,1,2,white,white,white,white,59000,110000,,
2021,687362,1,2,1,2,white,other,white,white,30000,0,,
2021,687490,1,2,1,1,white,white,white,white,147600,35000,0,0
2021,687574,2,1,2,,white,white,white,,0,66000,6400,
2021,687648,1,2,,,white,white,,,31000,37500,,
2021,687652,1,,,,white,,,,51500,,,
2021,688039,2,1,1,,white,white,white,,21400,125000,2000,
2021,688130,1,2,2,2,other,other,other,other,24000,0,25000,36200
2021,688141,1,2,1,,white,white,white,,96060,0,,
2021,688259,2,,,,other,,,,28000,,,
2021,688404,2,1,1,2,white,other,white,white,360,28000,0,0
2021,688491,1,2,1,,other,black,other,,60800,15000,0,
2021,688538,1,2,1,,white,white,white,,130000,35000,24000,
2021,688597,2,1,,,white,white,,,0,0,,
2021,688649,2,1,1,1,white,white,white,white,25650,32000,,
2021,688782,1,2,2,1,asian,asian,asian,asian,14000,133000,13500,
2021,688956,1,2,1,,asian,asian,asian,,148900,110000,,
2021,689332,2,1,,,white,white,,,75000,60000,,
2021,689350,1,2,,,white,white,,,31000,17000,,
2021,689561,1,2,1,1,white,white,white,white,261000,181000,30000,30000
2021,689918,1,2,1,2,native,white,native,native,45400,0,,
2021,689982,1,2,1,2,white,white,white,white,14500,0,9100,4900
2021,690240,1,2,,,white,white,,,20400,19200,,
2021,690279,1,2,2,1,white,white,white,white,38800,12000,35000,0
2021,690325,1,,,,white,,,,5000,,,
2021,690346,1,2,1,,white,white,white,,66000,42000,1500,
2021,690488,1,2,1,,white,white,white,,120000,40000,,
2021,690741,2,1,,,white,white,,,30550,0,,
2021,690920,2,1,,,black,white,,,38000,25400,,
2021,691080,2,1,,,white,white,,,3500,21500,,
2021,691249,1,2,,,white,white,,,426000,27000,,
2021,691335,2,,,,white,,,,9500,,,
2021,691535,2,,,,white,,,,107600,,,
2021,691539,1,2,,,white,white,,,7600,12600,,
2021,691617,2,1,,,white,white,,,50000,35000,,
2021,691632,1,2,1,2,white,white,white,white,27600,38000,8000,12000
2021,691703,1,2,1,2,white,white,white,white,165000,58000,0,
2021,691879,2,,,,white,,,,3500,,,
2021,692096,2,1,1,1,white,white,white,white,65000,5000,,
2021,692236,1,2,1,,white,white,white,,56300,13200,23700,
2021,692319,2,1,1,,black,black,black,,22800,0,9500,
2021,692653,2,1,1,,white,white,white,,5800,63000,17000,
2021,692690,1,1,,,other,other,,,31000,50000,,
2021,692762,1,,,,white,,,,10290,,,
2021,692922,1,2,2,1,white,white,white,white,76000,10000,,
2021,693211,2,1,1,2,white,white,white,black,43600,39600,60000,60000
2021,693468,1,2,2,1,white,asian,other,other,1e+05,0,,
2021,693617,1,2,2,1,white,white,white,white,180000,0,500,
2021,693663,1,2,1,,white,white,white,,140200,16100,8820,
2021,693676,2,1,,,white,white,,,63700,34000,,
2021,693772,2,1,2,2,white,white,white,white,0,31000,,
2021,693932,2,1,,,white,white,,,52000,,,
2021,693997,1,2,1,1,other,other,other,other,140000,42000,,
2021,694309,2,1,,,white,white,,,118000,32500,,
2021,694318,1,2,,,white,white,,,110000,56000,,
2021,694428,2,1,,,white,white,,,62040,39600,,
2021,694580,1,2,1,2,other,other,other,other,0,39000,8700,4500
2021,694798,1,2,1,,white,white,white,,45330,10200,15000,
2021,695002,2,1,,,white,white,,,2280,49100,,
2021,695103,1,2,,,white,white,,,45000,3100,,
2021,695175,1,2,2,2,white,white,white,white,48000,0,,
2021,695314,2,1,1,1,white,white,white,white,20000,15000,,
2021,695525,2,1,,,white,white,,,22000,0,,
2021,695936,1,2,2,2,white,white,white,white,63010,82000,18120,
2021,695966,2,1,1,1,other,other,other,other,1100,32600,3100,113000
2021,696049,2,1,,,white,white,,,48000,24000,,
2021,696190,1,2,,,white,white,,,1000,426000,,
2021,696191,2,1,2,,white,white,white,,12800,53000,18000,
2021,696473,1,,,,white,,,,12300,,,
2021,696497,1,,,,other,,,,20000,,,
2021,696953,1,,,,black,,,,0,,,
2021,697194,1,,,,black,,,,,,,
2021,697325,2,,,,white,,,,11700,,,
2021,697518,1,,,,white,,,,9000,,,
2021,697702,1,,,,other,,,,8800,,,
2021,697824,2,,,,white,,,,5000,,,
2021,698135,1,,,,white,,,,6500,,,
2021,698560,1,2,,,white,white,,,60030,0,,
2021,698725,1,2,1,,white,white,white,,86000,13500,,
2021,698728,2,1,2,1,white,white,white,white,50000,50000,500,320
2021,698924,2,1,2,,white,white,white,,21000,0,2400,
2021,699269,2,1,2,,white,white,white,,108000,120000,27000,
2021,699277,2,2,,,white,white,,,28600,128000,,
2021,699607,1,2,2,,white,white,white,,50000,0,,
2021,699647,2,,,,white,,,,10600,,,
2021,699841,2,1,,,white,white,,,32400,11300,,
2021,699900,1,2,,,white,white,,,56300,30000,,
2021,700023,1,2,2,1,white,white,white,white,60000,62500,,
2021,700073,1,2,1,2,white,white,white,white,140000,71000,,
2021,700108,2,1,,,white,native,,,10000,54800,,
2021,700177,2,2,,,white,white,,,52000,49000,,
2021,700381,1,1,1,,white,white,white,,70000,30000,,
2021,700765,1,2,1,1,white,other,other,other,539000,21000,,
2021,701270,1,2,1,,white,white,white,,60000,47000,140000,
2021,701352,2,1,2,,white,white,white,,1e+05,1e+05,1000,
2021,701456,2,1,1,,white,white,white,,23000,63000,,
2021,701590,2,,,,white,,,,32500,,,
2021,701694,2,1,,,white,white,,,14400,28400,,
2021,701760,1,,,,white,,,,35100,,,
2021,701770,1,2,,,white,white,,,72000,0,,
2021,701789,2,1,1,2,white,white,white,white,62000,76000,,
2021,701911,1,2,,,white,white,,,99000,8500,,
2021,702527,2,1,2,,white,white,white,,19200,1e+05,20300,
2021,702591,2,1,1,2,white,white,white,white,50000,115000,0,
2021,702649,2,1,,,white,white,,,5000,33400,,
2021,702853,2,1,1,,white,white,white,,80000,50000,0,
2021,702930,1,2,2,2,white,white,white,white,50000,30000,,
